미디어타입,아티스트,장소명,장소타입,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일
artist,하이라이트,무악동 봉수대,playground,윤두준의 식샤를 합시다2 11회에 등산한 곳,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서대문구 신촌동 산1,37.577062,126.947171,02-330-1301,2022-11-18
artist,하이라이트,당산오돌 본점,restaurant,수요미식회 107회에 기광이가 먹은 고깃집,월-토 12시 - 22시,정보없음,일요일,서울특별시 영등포구 국회대로 37길 6,37.527524,126.899739,02-2068-5592,2022-11-18
artist,하이라이트,깔리,restaurant,식샤를 합시다2 4회에 윤두준이 먹은 인도 커리집,화-일 11시 30분 - 21시 10분,15시 - 17시,월요일,서울특별시 종로구 대학로11길 43 명륜4가 171번지 2층,37.582432,126.999305,02-747-5050,2022-11-18
artist,하이라이트,미갈매기살,restaurant,수요미식회 107회에 기광이가 먹은 고깃집,매일 15시 - 22시 30분,정보없음,"1, 3번째 일요일",서울특별시 종로구 돈화문로 11가길 7,37.57297,126.991062,02-3672-0081,2022-11-18
artist,하이라이트,청계천,playground,배틀트립 1회에 윤두준과 설민석 쌤과 간 곳,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 서린동 148,37.569205,126.97791,02-2290-6114,2022-11-18
artist,하이라이트,대한민국역사박물관,playground,배틀트립 1회에 윤두준이 마지막으로 간 박물관,"월-화,목-금,일 10시 - 18시, 수,토 10시 - 21시",정보없음,"1월1일, 명절(당일)",서울특별시 종로구 세종대로 198,37.573984,126.978011,0507-1414-9202,2022-11-18
artist,하이라이트,덕수궁,playground,배틀트립 1회에 윤두준의 식신로드팀 오프닝,화-일 09시 - 21시,정보없음,월요일,서울특별시 중구 세종대로 99,37.565924,126.97501,02-771-9951,2022-11-18
artist,하이라이트,석산장,restaurant,양요섭이 반한 국물 돼지갈빗집,목-화 10시 - 21시 30분,정보없음,수요일,충청남도 천안시 동남구 문화로 30,36.810207,127.151779,041-551-7230,2022-11-18
artist,한끼줍쇼,오엔,restaurant,김요한이 한끼줍쇼에서 미니콘서트를 한 장소,매일 11시 - (익일) 05시,정보없음,연중무휴,서울특별시 강남구 압구정로11길 37-30,37.527754,127.019479,02-3442-1582,2022-11-18
artist,헤이즈,모퉁이집,restaurant,골목식당에서 헤이즈가 먹고 감탄한 떡볶이집,평일 10시 30분 - 소진 시,정보없음,일요일,경기도 평택시 원평2로27번길 3,36.9905644,127.0794287,031-654-5546,2022-11-18
artist,헤이즈,펭귄요리공장,restaurant,헤이즈가 닭볶음을 먹고 감탄한 곳,"평일 17시 - (익일) 04시, 주말 17시 - (익일) 05시",정보없음,"2, 4번째 일요일",경상북도 구미시 인동중앙로5길 28,36.1091517,128.4182555,054-472-1912,2022-11-18
artist,헤이즈,윤옥연할매떡볶이 본점,restaurant,대구 출신 헤이즈가 인정한 떡볶이 맛집,화-일 10시 - 21시,정보없음,월요일,대구광역시 수성구 들안로77길 11,35.8645246,128.614838,053-756-7597,2022-11-18
artist,헤이즈,알베르,cafe,헤이즈의 썸타 뮤직비디오 촬영 카페,매일 10시 - 23시,정보없음,연중무휴,서울특별시 강남구 강남대로102길 34,37.682245,126.792136,02-566-6181,2022-11-18
artist,헤이즈,오래도록 예쁘다,cafe,헤이즈를 위한 30번째 생일 이벤트가 열린 카페,"평일 08시 - 21시, 주말 10시 - 18시",정보없음,연중무휴,서울특별시 강남구 언주로106길 7,37.5078372,127.038169,02-568-0013,2022-11-18
artist,헤이즈,EGO,cafe,헤이즈가 방문한 합정 디저트 카페,"평일 11시 30분 - 18시, 주말 13시 30분 - 20시",정보없음,연중무휴,서울특별시 마포구 양화로8길 32-17,37.5289429,126.7807824,02-338-9342,2022-11-18
artist,헤이즈,글로우,cafe,헤이즈와 키썸이 어반로드에서 방문한 카페,"평일 09시 - 22시, 주말 10시 - 22시",정보없음,연중무휴,서울특별시 성동구 아차산로9길 20 1층,37.5458651,127.0564931,070-5097-5506,2022-11-18
artist,헤이즈,디아날로그,playground,헤이즈가 젠가 앨범 발매 후 방문한 보드게임 카페,"화-일 15시 - 23시, 주말 12시 - 23시",정보없음,월요일,서울특별시 영등포구 영신로40길 5,37.5214882,126.8998273,02-6404-3250,2022-11-18
artist,헤이즈,제주승마공원,playground,헤이즈와 키썸이 스타로드인제주에서 승마를 즐긴 곳,매일 09시 30분 - 17시,12시 30분 - 13시 30분,연중무휴,제주특별자치도 제주시 애월읍 녹고메길 152-1,33.4053911,126.4032824,1544-9506,2022-11-18
artist,헤이즈,협재해수욕장,playground,헤이즈와 키썸이 스타로드인제주에서 방문한 바다,매일 00시 - 24시,정보없음,연중무휴,제주특별자치도 제주시 한림읍 한림로 329-10,33.394065,126.239527,064-728-3981,2022-11-18
artist,현아,ASAP피어싱전문샵,store,현아가 착용한 피어싱을 파는 피어싱전문샵,매일 11시 - 22시,정보없음,연중무휴,경기도 구리시 검배로6번길 14 1층,37.600224,127.140749,070-8816-9590,2022-11-18
artist,현아,트랩코리아 대구월성점,playground,현아가 엑스나인틴에서 체험한 방탈출,"평일 14시 30분 - 20시, 주말 13시 - 22시",정보없음,"1, 2, 3번째 월요일",대구광역시 달서구 조암로 24,35.830235,128.61937,053-632-5158,2022-11-18
artist,현아,로칼즈버거바,restaurant,현아도 먹으러 오는 청담 수제 버거 맛집,"평일 11시 - 22시, 일 12시 - 20시",정보없음,토요일,서울특별시 강남구 도산대로 92길 26,37.522938,127.049305,02-555-3066,2022-11-18
artist,현아,재미난 조각가,cafe,현아가 다녀간 압구정의 사주카페,"일-목 12시 30분 - 22시, 12시 30분 - 22시 30분",정보없음,연중무휴,서울특별시 강남구 선릉로 155길 13-2,37.525176,127.03833,02-3447-5155,2022-11-18
artist,현아,볼트 82,restaurant,현아가 출연한 `뻔하잖아` 뮤비 촬영지,"월-수 11시 - (익일) 03시, 목-토 11시 - (익일) 04시, 일 11시 - (익일) 02시",정보없음,명절(당일),서울특별시 강남구 압구정로 72길 22,37.525003,127.045026,02-544-9234,2022-11-18
artist,현아,별양집,restaurant,현아가 방문한 양대창 점문점,매일 11시 30분 - (익일) 05시,정보없음,연중무휴,서울특별시 강남구 테헤란로 43길 17,37.504319,127.043662,02-501-2937,2022-11-18
artist,현아,아트몬스터 강남역점,restaurant,현아가 광고를 찍은 수제 맥주 집,"평일 17시 - (익일) 01시, 토 15시 - (익일) 01시, 일, 공휴일 15시 - 23시",정보없음,연중무휴,"서울특별시 강남구 테헤란로1길 28-3, 2층",37.500473,127.027615,02-6448-6110,2022-11-18
artist,현아,팔당족발,restaurant,현아가 다녀간 매운김치가 맛있는 족발 보쌈 맛집,매일 15시 - (익일) 05시,정보없음,연중무휴,서울특별시 강남구 학동로 45길 7,37.516763,127.037836,02-3444-4686,2022-11-18
artist,현아,EGO,cafe,현아가 프리먼스에서 방문한 합정의 카페,"평일 11시 30분 - 18시, 주말 13시 30분 - 20시",정보없음,연중무휴,서울특별시 마포구 양화로8길 32-17,37.5289429,126.7807824,02-338-9342,2022-11-18
artist,현아,카페 장쌤,cafe,현아가 현아의 프리먼스에서 방문한 카페,화-일 12시 - 21시,정보없음,월요일,서울특별시 마포구 와우산로 29마길 5,37.555722,126.926825,070-4084-3414,2022-11-18
artist,현아,홍대소품,playground,현아가 방문한 홍대의 소품샵,매일 13시 - 21시,정보없음,연중무휴,서울특별시 마포구 와우산로26길 66 1층,37.553343,126.928551,070-4232-5324,2022-11-18
artist,현아,개화,restaurant,현아가 다녀간 중국 음식점,매일 10시 - 21시,정보없음,명절(당일),서울특별시 서초구 동작대로 86 동주빌딩,37.484214,126.982409,02-581-5005,2022-11-18
artist,현아,프루스트의 서재,playground,현아가 인스타그램에 올린 사진 촬영 장소,화-토 13시 - 20시,정보없음,"월요일, 일요일",서울특별시 성동구 무수막길 56,37.551217,127.021947,,2022-11-18
artist,현아,오토김밥 본점,restaurant,현아가 인스타그램에 올린 김밥 전문점,수-월 09시 - 19시,14시 30분 - 15시,연중무휴,서울특별시 용산구 녹사평대로26길 93 스페이스소마빌딩 1층,37.531566,126.994663,02-794-0110,2022-11-18
artist,홍진영,메밀꽃필무렵,restaurant,찾아라 맛있는 TV에서 강레오와 찾아간 메밀 맛집,"월-화,일 09시 30분 - 18시, 수 09시 30분 - 16시, 금-토 09시 30분 - 19시",정보없음,목요일,강원도 평창군 봉평면 이효석길 33-11,37.610965,128.360566,033-335-4594,2022-11-18
artist,홍진영,디바인 리조트,stay,미우새 홍진영이랑 김종국의 설레는 수영장 데이트,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,강원도 홍천군 남면 위안터길 77-12,37.682707,127.763677,033-434-8740,2022-11-18
artist,홍진영,지노카페,cafe,오늘 밤에 뮤비 촬영한 테마 카페,화-일 12시 - 19시,정보없음,월요일(대관시 임시휴무),경기도 파주시 탄현면 새오리로 211-31,37.800985,126.686346,031-949-8365,2022-11-18
artist,홍진영,뉴서울갈비,restaurant,홍진영이 전참시에서 추천하고 다녀갔던 갈빗집,매일 11시 30분 - 22시,정보없음,연중무휴,경상북도 안동시 음식의길 10,36.5635529,128.731956,054-843-1400,2022-11-18
artist,홍진영,녹양구이 두산동점,restaurant,홍진영이 양지 오드레기 먹고 이틀 연속 간 맛집,매일 12시 - 24시,정보없음,연중무휴,대구광역시 수성구 무학로 17길 21,35.830411,128.617901,053-767-9922,2022-11-18
artist,홍진영,팔당족발,restaurant,홍진영 족발로도 유명한 족발집,매일 15시 - (익일) 05시,정보없음,연중무휴,서울특별시 강남구 학동로 45길 7,37.516763,127.037836,02-3444-4686,2022-11-18
artist,홍진영,메이다이닝,restaurant,잘 먹겠습니다에 홍진영의 양 갈비 스테이크 단골집,매일 11시 30분 - 22시,평일만 15시 - 17시,연중무휴,서울특별시 도봉구 도봉로 169길 208,37.677845,127.035019,02-955-7722,2022-11-18
artist,홍진영,타로카페 썸,cafe,미우새에서 홍자매가 타로 보러 간 타로카페,매일 12시 - 23시,정보없음,연중무휴,서울특별시 서대문구 연세로 5나길 6,37.556969,126.935883,,2022-11-18
artist,홍진영,남산예술원웨딩홀,playground,홍진영 `엄지척` 뮤직비디오에 일부 촬영 장소이다,화-일 00시 - 24시 (예약문의),정보없음,월요일,서울특별시 용산구 소월로 375,37.5447,127.0004,02-795-2244,2022-11-25
artist,홍진영,모녀꼬마마약김밥,restaurant,미우새에서 홍자매가 갔던 광장시장 안 떡볶이 맛집,매일 09시 30분 - 21시,정보없음,연중무휴,서울특별시 종로구 동호로 403-23,37.570621,127.000545,02-2273-8330,2022-11-18
artist,홍진영,원조 순희네 빈대떡,restaurant,미우새에서 홍자매가 먹고 간 광장시장 안 빈대떡집,매일 09시 - 21시,정보없음,연중무휴,서울특별시 종로구 종로32길 5,37.570597,127.000711,02-2264-5057,2022-11-18
artist,홍진영,송돗골,restaurant,홍진영도 반한 찐 육개장 파는 맛집,"평일 09시 - 22시, 주말 08시 - 22시",정보없음,명절(당일),인천광역시 연수구 앵고개로 103번길 15,37.413587,126.657591,032-814-5292,2022-11-18
artist,홍진영,사승봉도 해변 야영지,playground,미우새에서 홍자매가 배 타고 들어간 캠핑장,매일 00시 - 24시,정보없음,연중무휴,인천광역시 옹진군 자월면 승봉로 1010,35.179685,127.480611,032-831-6651,2022-11-18
artist,홍진영,인천 차이나타운,playground,놀면 뭐 하니에서 유산슬과 김연자와 버스킹 한 곳,매일 00시 - 24시,정보없음,연중무휴,인천광역시 중구 차이나타운로 59번길 12,37.476465,126.618201,032-777-4000,2022-11-18
artist,황치열,죽도 해수욕장,playground,나 혼자 산다에서 박준형과 같이 서핑한 해변,매일 00시 - 24시,정보없음,연중무휴,강원도 양양군 현남면,37.974223,128.75993,,2022-11-18
artist,황치열,양양서핑 모쿠서프,store,나 혼자 산다에서 서핑보드 빌리려 간 서핑 숍,"평일 10시 - 18시, 주말 09시 - 18시",정보없음,연중무휴,강원도 양양군 현남면 인구중앙길 95-1,37.973111,128.759165,0507-1408-5184,2022-11-18
artist,황치열,야들리애치킨 중동위브점,restaurant,황치열이 다녀간 바삭바삭 고소한 치킨집,매일 14시 - (익일) 02시,정보없음,연중무휴,경기도 부천시 신흥로 150,37.497713,126.778189,032-321-5957,2022-11-18
artist,황치열,징관청훠궈 가로수길점,restaurant,황치열이 생일파티를 했던 훠궈 집,매일 12시 - 22시,정보없음,연중무휴,서울특별시 강남구 강남대로 156길 35,37.518929,127.021841,02-518-7102,2022-11-18
artist,황치열,양철지붕 본점,restaurant,황치열이 다녀간 닭똥집이 맛있는 실내포차,매일 17시 - (익일) 04시,정보없음,연중무휴,서울특별시 강남구 도산대로 17길 4,37.518966,127.025124,02-544-2833,2022-11-18
artist,황치열,소성공자 샤브샤브,restaurant,황치열도 와서 먹은 샤브샤브 훠궈 맛집,매일 12시 - 24시,정보없음,연중무휴,서울특별시 광진구 동일로18길 17,37.5399168,127.063886,02-461-9888,2022-11-18
artist,황치열,월미테마파크,playground,나 혼자 산다에서 친구들이랑 놀이기구를 탄 곳,"평일 10시 - 21시, 주말 10시 - 23시",정보없음,연중무휴,인천광역시 중구 월미문화로 81,37.471305,126.59629,032-761-0997,2022-11-18
artist,황치열,공화춘,restaurant,나 혼자 산다에서 황치열이 친구들을 데려간 중국집,매일 10시 - 21시 30분,정보없음,연중무휴,인천광역시 중구 차이나타운로 43,37.475379,126.619541,032-765-0571,2022-11-18
artist,황치열,돈사촌 외도점,restaurant,제주 현지인들이 가는 곳이자 황치열도 먹은 고깃집,목-화 14시 - 24시,정보없음,수요일,제주특별자치도 제주시 우평로 283,33.482314,126.439972,064-743-0034,2022-11-18
artist,A.C.E,남이섬,playground,예능 촬영을 위해 방문한 남이섬,매일 08시 - 21시,정보없음,연중무휴,강원도 춘천시 남산면 남이섬길 1,37.789935,127.52581,0507-1311-8114,2022-11-18
artist,A.C.E,브릿지짚라인,playground,예능 촬영을 위해 방문한 짚라인을 탈 수 있는 곳,매일 09시 - 17시,정보없음,연중무휴,경기도 가평군 가평읍 경반리 산151,37.834111,127.467556,031-581-7335,2022-11-18
artist,A.C.E,음악역1939,playground,예능을 촬영하기 위해 방문한 복합문화공간,매일 00시 - 24시,정보없음,연중무휴,경기도 가평군 가평읍 대곡리 174-3,37.824157,127.513239,031-581-1939,2022-11-18
artist,A.C.E,KTOPLAND,playground,예능을 촬영하기 위해 방문한 번지점프 하는 곳,매일 09시 - 17시 30분,정보없음,연중무휴,경기도 가평군 가평읍 북한강변로 1044-15,37.806021,127.526075,031-582-5372,2022-11-18
artist,A.C.E,롯데시네마 브로드웨이,playground,찬의 브이로그 촬영 때 방문한 영화관,영화별 시간 상이,정보없음,연중무휴,서울특별시 강남구 도산대로 118,37.516574,127.021744,1544-8855,2022-11-18
artist,A.C.E,김록훈 베이커리,cafe,준이 가장 좋아하는 신사의 빵집,월-토 08시 - 23시,정보없음,일요일,서울특별시 강남구 도산대로8길 23,37.51539,127.022599,02-581-7795,2022-11-18
artist,A.C.E,퍼니랜드,playground,Candy 안무 커버 영상을 찍은 날 갔던 오락실,"평일 10시 - 22시, 주말 11시 - 22시",정보없음,연중무휴,서울특별시 마포구 어울마당로 46-1,37.549144,126.920989,02-322-9074,2022-11-18
artist,A.C.E,수노래연습장 럭셔리 홍대점,playground,Candy 안무 커버 영상을 찍은 날 갔던 노래방,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 어울마당로 67,37.551119,126.921113,02-322-3111,2022-11-18
artist,A.C.E,신두리 해수욕장,playground,편지를 써` 뮤직비디오 촬영지,매일 00시 - 24시,정보없음,연중무휴,충청남도 태안군 원북면 신두해변길 201-54,36.845289,126.196708,041-670-2114,2022-11-18
artist,AB6IX,교토가츠규 삼성오크우드점,restaurant,이대휘가 추천한 규카츠 맛집,매일 11시 30분 - 21시,14시 - 17시 30분,연중무휴,서울특별시 강남구 봉은사로 524,37.512502,127.058796,02-3466-8050,2022-11-18
artist,AB6IX,유가네닭갈비 강남역점,restaurant,이대휘가 방문한 닭갈비집,매일 11시 - 22시,정보없음,연중무휴,서울특별시 강남구 역삼동 강남대로 438 스타플렉스 503호,37.501512,127.026417,02-534-9595,2022-11-18
artist,AB6IX,남녀공학,restaurant,임영민의 생일영상에 나왔던 백반집,평일 11시 - 21시 30분,정보없음,주말,서울특별시 서초구 방배동 서초대로27길 56,37.490494,126.993637,02-594-4885,2022-11-18
artist,AB6IX,서부감자국,restaurant,박우진이 방문한 감자탕 맛집,매일 11시 - 23시 50분,정보없음,연중무휴,서울특별시 은평구 서오릉로 8,37.6022197,126.9269244,02-356-4555,2022-11-18
artist,AOA,칠오닭갈비 본점,restaurant,"지민, 혜정이 `맴을 열어봐`에서 방문한 집",평일 10시 30분 - 21시 30분,정보없음,연중무휴,경기도 가평군 상면 수목원로 68,37.768953,127.368745,031-585-7579,2022-11-18
artist,AOA,선셋무드 (구 주다방),cafe,설현 친언니가 하는 카페,화-일 11시 - 22시,정보없음,월요일,경기도 부천시 까치로 6번길 17-3,37.507124,126.809206,0507-1348-6535,2022-11-18
artist,AOA,영동교집 위례직영점,restaurant,지민이 다녀간 돼지고기 구이집,매일 11시 - 23시,정보없음,연중무휴,경기도 성남시 수정구 위례서일로1길 3-12 1층,33.5416012,126.6654291,031-755-3455,2022-11-18
artist,AOA,칙피스,restaurant,설현 인스타그램에 업로드 된 곳,매일 11시 30분 - 20시 30분,평일만 15시 - 16시,연중무휴,서울특별시 강남구 강남대로 152길 69,37.519088,127.024705,02-6956-6780,2022-11-18
artist,AOA,에이커스,cafe,설현 인스타그램에 업로드 된 곳,"월-토 11시 - 22시, 일 12시 - 22시",정보없음,연중무휴,서울특별시 강남구 도산대로 17길 30,37.520672,127.024313,02-545-7588,2022-11-18
artist,AOA,대막,restaurant,설현 인스타그램에 업로드 된 곳,매일 12시 - 21시,15시 - 17시 30분,연중무휴,"서울특별시 강남구 압구정로 46길 75,1층",37.523801,127.036753,02-516-5056,2022-11-18
artist,AOA,란수사,restaurant,혜정이 다녀간 일식집,"평일 11시 30분 - 22시, 주말, 공휴일 17시 - 22시",정보없음,연중무휴,서울특별시 강남구 언주로93길 14-3,37.503898,127.040588,02-567-2552,2022-11-18
artist,AOA,무악동 봉수대,playground,설현 인스타그램에 업로드 된 곳,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서대문구 신촌동 산1,37.577062,126.947171,02-330-1301,2022-11-18
artist,AOA,은행골 강남역점,restaurant,설현이 다녀간 초밥집,월-토 11시 - 22시 30분,정보없음,일요일,서울특별시 서초구 서초대로75길 34 3층,37.500493,127.025214,02-592-4988,2022-11-18
artist,AOA,선비네,restaurant,더 짠내투어`에서 찬미가 소개한 맛집,매일 10시 30분 - 23시,정보없음,연중무휴,서울특별시 영등포구 영중로20길 4,37.521087,126.905987,,2022-11-18
artist,AOA,화로 이태원점,restaurant,찬미가 다녀간 이베리코 맛집,"월,목 17시 - (익일) 01시, 금 17시 - (익일) 02시, 토 16시 - (익일) 02시, 일 16시 - (익일) 01시",정보없음,"화요일, 수요일",서울특별시 용산구 이태원로27가길 51,37.534759,126.992357,02-794-3335,2022-11-18
artist,AOA,떠돌이식객 제주섭지코지본점,restaurant,"설현, 지민이 다녀간 해물라면 집","월 10시 - 21시, 수-일 09시 - 22시",정보없음,화요일,제주특별자치도 서귀포시 성산읍 신고로22번길 37,33.436949,126.920854,064-782-0505,2022-11-18
artist,ATEEZ,캠프통 아일랜드,playground,ATEEZ 멤버가 물놀이를 즐겼던 곳,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,경기도 가평군 청평면 호반로 976,37.710375,127.484009,031-585-6000,2022-11-18
artist,ATEEZ,백남준아트센터,playground,"ATEEZ 우영, 성화, 홍중이 방문한 백남준아트센터",화-일 10시 - 18시,정보없음,"월요일, 1월1일, 명절(당일)",경기도 용인시 기흥구 백남준로 10,37.269256,127.110448,031-201-8500,2022-11-18
artist,ATEEZ,터알,restaurant,"ATEEZ 우영, 성화, 홍중이 방문한 닭 전문점","화-토 11시 30분 - 21시 30분, 일 11시 30분 - 20시",14시 30분 - 17시 30분,월요일,경기도 용인시 기흥구 흥덕4로 22,37.273413,127.09103,031-215-2432,2022-11-18
artist,ATEEZ,플라이스테이션코리아,playground,ATEEZ가 스카이다이빙을 체험했던 곳,"평일 11시 30분 - 21시, 주말 09시 30분 - 20시",정보없음,연중무휴,경기도 용인시 처인구 포곡읍 성산로 521,37.280874,127.199731,02-1855-3946,2022-11-18
artist,ATEEZ,설봉공원,playground,ATEEZ 종호가 유튜브를 촬영했던 곳,매일 00시 - 24시,정보없음,연중무휴,경기도 이천시 경충대로2709번길 128,37.2766061,127.4266286,031-644-2682,2022-11-18
artist,ATEEZ,클럽300롤러,playground,ATEEZ 윤호가 휴가 때 방문한 롤러장,"평일 14시 - 20시, 주말 10시 - 20시",정보없음,연중무휴,광주광역시 서구 시청로 67 프리미엄아울렛2층,35.179424,126.810937,062-382-0999,2022-11-18
artist,ATEEZ,광안리해수욕장,playground,ATEEZ 멤버가 경치에 감탄했던 해수욕장,매일 00시 - 24시 (7-8월 개장),정보없음,연중무휴,부산광역시 수영구 광안해변로 219,35.153308,129.118862,051-622-4251,2022-11-18
artist,ATEEZ,조이전농프라자,playground,ATEEZ가 단체줄넘기를 했던 풋살장,매일 00시 - 24시,정보없음,연중무휴,서울특별시 동대문구 서울시립대로 36 옥상,37.574548,127.04691,070-5111-8603,2022-11-18
artist,ATEEZ,홍일품간장게장,restaurant,ATEEZ 산이 방문했던 간장게장 맛집,화-일 11시 - 22시,정보없음,월요일,서울특별시 마포구 독막로 47-1,37.548045,126.918695,0504-1845-1831,2022-11-18
artist,ATEEZ,거북이집,restaurant,ATEEZ 산이 방문했던 한식 맛집,매일 11시 30분 - 21시 30분,정보없음,연중무휴,서울특별시 서대문구 연희맛로 12-1,37.56624,126.929337,02-322-8018,2022-11-18
artist,ATEEZ,삼청동 코리아게스트 하우스,playground,ATEEZ 종호가 유튜브를 촬영했던 곳,"매일 입실 14시, 퇴실 11시",정보없음,연중무휴,서울특별시 종로구 삼청로4길 12-1,37.581949,126.98208,,2022-11-18
artist,ATEEZ,소노캄 제주,playground,ATEEZ 우영이 경치를 감탄한 제주도 숙소,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,제주특별자치도 서귀포시 표선면 일주동로 6347-17,33.305566,126.792099,02-1588-4888,2022-11-18
artist,B1A4,벽초지수목원,playground,B1A4 걸어본다 뮤직비디오 속 촬영지,매일 09시 - 17시 30분,정보없음,연중무휴,경기도 파주시 광탄면 부흥로 242,37.800977,126.873712,0507-1421-2022,2022-11-18
artist,B1A4,동피랑 벽화마을,playground,어느멋진날에서 B1A4가 사진을 찍었던 벽화마을,매일 00시 - 24시,정보없음,연중무휴,경상남도 통영시 동피랑1길 6-18,34.845641,128.427523,055-650-7418,2022-11-18
artist,B1A4,진골목식당,restaurant,수요미식회에서 산들이 복스럽게 먹었던 육개장집,매일 11시 - 21시 30분,정보없음,명절,대구광역시 중구 진골목길 9-1,35.868054,128.592223,053-253-3757,2022-11-18
artist,B1A4,볼트 스테이크하우스,restaurant,수요미식회에서 산들이 극찬한 스테이크 레스토랑,매일 12시 - 22시,15시 - 17시,명절(당일),서울특별시 강남구 압구정로72길 22 2층,37.525014,127.045014,02-544-9235,2022-11-18
artist,B1A4,청담동마녀김밥 청담본점,restaurant,B1A4가 방문한 연예인 간식으로 유명한 김밥집,매일 08시 - 21시,정보없음,연중무휴,서울특별시 강남구 압구정로79길 32,37.525182,127.049746,02-547-1114,2022-11-18
artist,B1A4,곱 마포점,restaurant,B1A4 진영이 팬들에게 추천한 곱창집,"월-토 16시 - 23시 30분, 일 15시 - 23시",정보없음,연중무휴,서울특별시 마포구 도화길 31-1,37.5410215,126.9493516,0507-1324-5201,2022-11-18
artist,B1A4,큐스닭강정,restaurant,아육대에서 B1A4가 팬들에게 역조공 했던 닭강정,매일 10시 - 20시 30분,정보없음,연중무휴,서울특별시 마포구 망원로8길 27,37.5562557,126.9062372,02-3143-5577,2022-11-18
artist,B1A4,경의선숲길공원,playground,연애가필요해 드라마에서 공찬이 나왔던 장소,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 연남동 연남로 80,37.5661595,126.919015,02-3153-6740,2022-11-18
artist,B1A4,담소,cafe,공찬이 게임 친구들과 빙수를 먹으러 간 카페,매일 14시 - 23시,정보없음,연중무휴,서울특별시 마포구 와우산로27길 26,37.554397,126.92704,02-3143-7008,2022-11-18
artist,B1A4,시골김치삼겹살,restaurant,공찬이 에스카 게임 경기 후에 뒷풀이 갔던 곳,매일 15시 - 23시 30분,정보없음,연중무휴,서울특별시 마포구 월드컵로 110 1층,37.558348,126.908318,02-333-6678,2022-11-18
artist,B1A4,광합성카페,cafe,쇼챔피언에서 산들이 맛있다고 한 분위기 맛집 카페,"매일 11시 - 22시, 일 11시 - 20시",정보없음,연중무휴,서울특별시 마포구 월드컵로19길 8,37.557065,126.908431,02-333-6933,2022-11-18
artist,B1A4,서울숲,playground,공찬이 공식 팬카페에 인증샷을 남겼던 공원,매일 00시 - 24시,정보없음,연중무휴,서울특별시 성동구 뚝섬로 273,37.544046,127.040414,02-460-2905,2022-11-18
artist,B1A4,수색역,playground,바나재팬에서 공찬이 교복을 입고 찍은 곳,매일 00시 - 24시,정보없음,연중무휴,서울특별시 은평구 수색로 261-1,37.580851,126.89568,1544-7788,2022-11-18
artist,B1A4,순천드라마촬영장,playground,공찬이 80년대 교복을 입고 인증샷을 찍은 곳,매일 09시 - 18시,정보없음,연중무휴,전라남도 순천시 비례골길 24,34.957729,127.53832,061-749-4003,2022-11-18
artist,B1A4,봄날,cafe,진영이 나온 드라마 맨도롱 또똣의 촬영지,매일 09시 - 21시 30분,정보없음,연중무휴,제주특별자치도 제주시 애월읍 애월로1길 25,33.462462,126.309591,064-799-4999,2022-11-18
artist,BTOB,마블 스트라이크,playground,서은광이 군대 휴가때 방문한 춘천의 볼링장,"월-목 17시 - (익일) 02시 , 금-일,공휴일 10시 - (익일) 02시",정보없음,연중무휴,강원도 춘천시 아침길 10,36.602055,126.669228,033-243-3300,2022-11-18
artist,BTOB,가평 리버하임 펜션,stay,예쁘장한 구오즈 1화의 숙소,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,경기도 가평군 청평면 북한강로 1706-118,37.674053,127.389558,,2022-11-18
artist,BTOB,원마운트,playground,A SONG FOR YOU` 촬영지,평일 10시 - 22시,정보없음,연중무휴,경기도 고양시 일산서구 한류월드로 300,37.664347,126.754379,1566-2232,2022-11-18
artist,BTOB,시화호,playground,그리워하다` MV 촬영지,매일 00시 - 24시,정보없음,연중무휴,경기도 안산시 단원구 대부남동,37.301904,126.67106,031-481-2105,2022-11-18
artist,BTOB,장수촌,restaurant,은광이 좋아하는 누룽지 백숙 맛집,매일 10시 - 21시,15시 30분 - 17시,연중무휴,경기도 용인시 수지구 성복2로 412,37.32305,127.0454,031-266-1117,2022-11-18
artist,BTOB,수진당,stay,육성재가 예능을 촬영한 한옥펜션,"매일 입실 13시, 퇴실 12시",정보없음,연중무휴,경기도 용인시 처인구 이동면 한덕로7번길 3-7,37.184927,127.233774,,2022-11-18
artist,BTOB,에버랜드,playground,비투비 육성재가 우결에서 퍼레이드를 한 곳,매일 10시 - 22시 (시기별 상이),정보없음,연중무휴,경기도 용인시 처인구 포곡읍 에버랜드로 199,37.2896511,127.217242,031-320-5000,2022-11-18
artist,BTOB,청운 누룽지백숙,restaurant,이민혁과 임현식이 `맛있는 녀석들`에서 방문한 곳,매일 11시 - 21시,평일만 15시 - 17시,연중무휴,경기도 의왕시 의일로 11,37.373981,127.004734,031-426-0300,2022-11-18
